Character ID,Character Name,Species,Episode Count,Avg Rating (Weighted),Total IMDB Votes,Series,Popularity Score
607,Berlinghoff Rasmussen,Human,1,7.2,35,TNG,2.58
3294,Kila Marr,Human,1,7.2,35,TNG,2.58
901,Carmen Davila,Human,1,7.2,35,TNG,2.58
5105,Raymond Marr,Unknown,1,7.2,35,TNG,2.58
5705,Solis,Human,1,6.9,41,TNG,2.579
3655,Lian T'Su,Human,1,6.9,41,TNG,2.579
3704,Logan,Human,1,6.9,41,TNG,2.579
2681,Jackabog,Pakled,1,8.6,19,LD,2.576
4806,Pelk,Malon,1,8.0,24,VOY,2.575
3544,Larr,Menk,1,8.0,24,ENT,2.575
749,Brathaw,Bolian,1,8.0,24,DS9,2.575
3266,Keval,Andorian,1,8.0,24,ENT,2.575
6176,Thon,Andorian,1,8.0,24,ENT,2.575
1724,Esaak,Valakian,1,8.0,24,ENT,2.575
1515,Dremk,Malon,1,8.0,24,VOY,2.575
1816,Fesek,Malon,1,8.0,24,VOY,2.575
3025,Joshua Kelly,Human,1,7.3,33,TNG,2.574
6271,Toq,Klingon,1,7.3,33,TNG,2.574
6227,Tokath,Romulan,1,7.3,33,TNG,2.574
6313,Trajis Lo-Tarik,Unknown,1,8.1,23,VOY,2.574
2444,Hoya,Benzite,1,7.9,25,DS9,2.574
3295,Kilana,Vorta,1,7.9,25,DS9,2.574
5895,T'Lor,Tiburonian,1,7.9,25,DS9,2.574
5238,Rivan,Edo,1,6.8,43,TNG,2.573
3658,Liator,Edo,1,6.8,43,TNG,2.573
636,Bilecki,Human,1,7.8,26,DS9,2.571
1346,Day,Bajoran,1,7.8,26,DS9,2.571
6077,Telok,Klingon,1,7.8,26,DS9,2.571
1,0413 Theta,Unknown,1,7.8,26,DS9,2.571
6369,Tuvix,Talaxian,1,7.7,27,VOY,2.566
305,Anjohl Tennan,Unknown,1,8.3,21,DS9,2.566
3670,Lin,Human,1,7.1,36,TNG,2.564
3011,Joseph A. Longo,Human,1,7.1,36,TNG,2.564
572,Bele,Cheron native,1,7.1,36,TOS,2.564
3709,Lokai,Cheron native,1,7.1,36,TOS,2.564
285,Andrus Hagan,Betazoid,1,7.1,36,TNG,2.564
2073,Gillespie,Human,1,7.1,36,TNG,2.564
956,Chantal Zaheva,Human,1,7.1,36,TNG,2.564
4802,Peeples,Human,1,7.1,36,TNG,2.564
6215,Toby Russell,Human,1,7.2,34,TNG,2.56
5966,Tabor,Bajoran,2,6.86,40,VOY,2.548
6563,Walker,Human,1,8.5,19,ENT,2.546
5666,Sirah,Omega IV native,1,7.0,37,TOS,2.546
6696,Wu,Omega IV native,1,7.0,37,TOS,2.546
5328,Ronald Tracey,Human,1,7.0,37,TOS,2.546
3695,Liyang,Omega IV native,1,7.0,37,TOS,2.546
1067,Cloud William,Omega IV native,1,7.0,37,TOS,2.546
6181,Thorne,Human,1,7.1,35,TNG,2.544
2012,Gem,Gem's species,1,7.1,35,TOS,2.544
3676,Linke,Human,1,7.1,35,TOS,2.544
6126,Thann,Vian,1,7.1,35,TOS,2.544
4695,Ozaba,Human,1,7.1,35,TOS,2.544
2820,Jenna D'Sora,Human,1,7.1,35,TNG,2.544
4918,Prax,Devore,1,7.9,24,VOY,2.543
101,Adar,Brenari,1,7.9,24,VOY,2.543
3055,Jurot,Betazoid,1,7.9,24,VOY,2.543
6279,Torat,Torat's species,1,7.9,24,VOY,2.543
3174,Kashyk,Devore,1,7.9,24,VOY,2.543
3319,Kir,Brenari,1,7.9,24,VOY,2.543
231,Alzen,Srivani,1,8.0,23,VOY,2.542
898,Carlotta,Human,1,8.0,23,VOY,2.542
5980,Takar,Srivani,1,8.0,23,VOY,2.542
6657,William Samuels,Human,1,7.8,25,DS9,2.541
3617,Leonard,Unknown,1,8.1,22,VOY,2.54
2271,Haley,Human,1,8.1,22,VOY,2.54
4795,Pavlik,Human,1,7.0,36,TNG,2.528
5109,Rayna Kapec,Unknown,1,7.1,34,TOS,2.524
1837,Flint,Human,1,7.1,34,TOS,2.524
4037,Martin,Human,2,6.32,53,"TNG, VOY",2.521
5997,Talok,Romulan,1,8.4,19,ENT,2.516
3360,Kol-Sha,Klingon,1,6.6,44,DIS,2.512
1439,Diego Vela,Human,1,6.6,44,DIS,2.512
162,Albert Kim,Unknown,1,6.6,44,DIS,2.512
269,Andre Haynes,Unknown,1,6.6,44,DIS,2.512
1863,Frank Darwin,Human,1,7.8,24,VOY,2.511
3157,Karina,Romulan,1,7.8,24,DS9,2.511
6436,Valerie Archer,Unknown,1,7.8,24,VOY,2.511
4746,Parn,Cardassian,1,7.8,24,DS9,2.511
5139,Reiskin,Unknown,1,7.8,24,VOY,2.511
5380,Ruwon,Romulan,1,7.8,24,DS9,2.511
4366,Morka,Klingon,1,7.8,24,DS9,2.511
3317,Kinis,Unknown,1,7.8,24,VOY,2.511
430,Atul,Klingon,1,7.8,24,DS9,2.511
3551,Larsen,Unknown,1,7.8,24,VOY,2.511
1316,David Gentry,Unknown,1,7.8,24,VOY,2.511
4604,O'Halloran,Unknown,1,7.8,24,VOY,2.511
1520,Drofo Awa,Xepolite,1,7.8,24,DS9,2.511
817,Bullock,Unknown,1,7.8,24,VOY,2.511
674,Bo'rak,Klingon,1,7.8,24,DS9,2.511
5640,Siana,Cardassian,1,7.9,23,DS9,2.511
6701,Wykoff,Human,1,7.9,23,DS9,2.511
3708,Lojur,Human,1,7.7,25,VOY,2.509
1441,Dimitri Valtane,Human,1,7.7,25,VOY,2.509
1088,Compton,Human,1,7.0,35,TOS,2.508
5048,Rael,Scalosian,1,7.0,35,TOS,2.508
1614,Ekor,Scalosian,1,7.0,35,TOS,2.508
2310,"Harry Bernard, Sr.",Human,1,6.8,39,TNG,2.508
4078,Mason,Human,1,6.8,39,TNG,2.508
1337,Davies,Human,1,6.8,39,TNG,2.508
154,Alans,Human,1,6.8,39,TNG,2.508
5089,Rashella,Aldean,1,6.8,39,TNG,2.508
3590,Leda,Aldean,1,6.8,39,TNG,2.508
89,Accolan,Aldean,1,6.8,39,TNG,2.508
6301,Toya,Human,1,6.8,39,TNG,2.508
185,Alexandra,Human,1,6.8,39,TNG,2.508
3186,Katie,Human,1,6.8,39,TNG,2.508
4931,Prixus,Human,1,6.8,39,TNG,2.508
1524,Duana,Aldean,1,6.8,39,TNG,2.508
6017,Tara,Human,1,6.8,39,TNG,2.508
5506,Sarjenka,Dreman,1,6.8,39,TNG,2.508
4162,Melian,Aldean,1,6.8,39,TNG,2.508
2399,Hildebrant,Human,1,6.8,39,TNG,2.508
2309,Harry Bernard,Human,1,6.8,39,TNG,2.508
5047,Radue,Aldean,1,6.8,39,TNG,2.508
402,Arturis,Species 116,1,8.0,22,VOY,2.508
899,Carlson,Human,1,8.0,22,VOY,2.508
5312,Romah Doek,Tygarian,1,7.6,26,DS9,2.505
720,Borum,Bajoran,1,7.6,26,DS9,2.505
6792,Zef'No,Kressari,1,7.6,26,DS9,2.505
5685,Slar,Gorn,1,8.1,21,ENT,2.504
1975,Gardner,Human,1,8.1,21,ENT,2.504
666,Black,Unknown,1,8.1,21,ENT,2.504
5140,Reittan Grax,Betazoid,2,5.96,65,"TNG, ENT",2.499
1788,Farek,Ferengi,2,5.96,65,"TNG, ENT",2.499
4528,Nibor,Ferengi,2,5.96,65,"TNG, ENT",2.499
3596,Lee'U,Alshain,2,5.9,68,DIS,2.498
4041,Martin Wells,Human,2,5.76,75,PIC,2.496
3917,Maier,Human,2,7.95,22,LD,2.493
1907,Fuller,Human,2,6.25,53,"DIS, ENT",2.492
4668,Orgoth,Osaarian,2,6.25,53,"DIS, ENT",2.492
2619,J. McKenzie,Human,2,6.25,53,"DIS, ENT",2.492
2117,Gorgan,Non-corporeal lifeform,1,6.9,36,TOS,2.492
5758,Starnes,Human,1,6.9,36,TOS,2.492
4600,O'Connel,Human,1,6.9,36,TOS,2.492
6358,Tsing Tao,Human,1,6.9,36,TOS,2.492
5781,Steve O'Connel,Human,1,6.9,36,TOS,2.492
1466,Don Linden,Human,1,6.9,36,TOS,2.492
4061,Mary Janowski,Human,1,6.9,36,TOS,2.492
3672,Linden,Human,1,6.9,36,TOS,2.492
2756,Janowski,Human,1,6.9,36,TOS,2.492
5099,Ray Tsing Tao,Human,1,6.9,36,TOS,2.492
6258,Tommy Starnes,Human,1,6.9,36,TOS,2.492
3434,Krite,J'naii,1,6.8,38,TNG,2.491
5726,Soren,J'naii,1,6.8,38,TNG,2.491
4577,Noor,J'naii,1,6.8,38,TNG,2.491
6638,William Boimler,Human,2,7.74,24,LD,2.491
512,Baldwin,Human,1,7.0,34,TNG,2.489
4242,Mickey D,Human,1,6.6,42,TNG,2.482
6117,Texas,Human,1,6.6,42,TNG,2.482
6809,Ziggy,Human,1,6.6,42,TNG,2.482
6448,Vanessa,Human,1,6.6,42,TNG,2.482
2747,Janeway,Human,2,6.22,53,"VOY, TNG",2.479
6708,Y'Pora,Bajoran,1,7.8,23,DS9,2.479
4131,McConnell,Human,1,7.8,23,DS9,2.479
5224,Riley Frazier,Human,1,7.8,23,VOY,2.479
4679,Orum,Romulan,1,7.8,23,VOY,2.479
5792,Stevens,Human,1,7.7,24,DS9,2.479
2113,Goran'Agar,Jem'Hadar,1,7.7,24,DS9,2.479
351,Arak'Taral,Jem'Hadar,1,7.7,24,DS9,2.479
5188,Richard Bashir,Human,1,7.7,24,DS9,2.479
5127,Regana Tosh,Markalian,1,7.7,24,DS9,2.479
3382,Korena,Bajoran,1,7.7,24,DS9,2.479
4195,Meso'Clan,Jem'Hadar,1,7.7,24,DS9,2.479
4161,Melanie,Human,1,7.7,24,DS9,2.479
2753,Janklow,Human,1,7.7,24,DS9,2.479
6082,Temo'Zuma,Jem'Hadar,1,7.7,24,DS9,2.479
258,Amsha Bashir,Human,1,7.7,24,DS9,2.479
2286,Hanok,Karemma,1,7.7,24,DS9,2.479
914,Carson,Human,1,7.7,24,DS9,2.479
3033,Jovar Tal,Unknown,1,6.4,47,DIS,2.478
3892,Madela Tal,Unknown,1,6.4,47,DIS,2.478
885,Cara Tal,Unknown,1,6.4,47,DIS,2.478
6532,Vos,Trill,1,6.4,47,DIS,2.478
3171,Kasha Tal,Unknown,1,6.4,47,DIS,2.478
2772,Jaryn,Lokirrim,1,7.9,22,VOY,2.477
5083,Ranek,Lokirrim,1,7.9,22,VOY,2.477
177,Alexana Devos,Rutian,1,6.8,37,TNG,2.474
3189,Katik Shaw,Rutian,1,6.8,37,TNG,2.474
3474,Kyril Finn,Rutian,1,6.8,37,TNG,2.474
2575,J. Carender,Human,1,8.4,18,ENT,2.473
4421,N. Myers,Human,1,8.4,18,ENT,2.473
4352,Morak,Klingon,1,8.0,21,VOY,2.473
6410,V'Lar,Vulcan,1,8.0,21,ENT,2.473
945,Ch'Rega,Klingon,1,8.0,21,VOY,2.473
5885,T'Greth,Klingon,1,8.0,21,VOY,2.473
3354,Kohlar,Klingon,1,8.0,21,VOY,2.473
5052,Rahda,Human,1,6.9,35,TOS,2.473
6697,Wyatt,Human,1,6.9,35,TOS,2.473
6083,Temple,Human,1,6.9,35,TNG,2.473
5830,Sunad,Zalkonian,1,6.9,35,TNG,2.473
2918,John B. Watkins,Human,1,6.9,35,TOS,2.473
2927,John Doe,Zalkonian,1,6.9,35,TNG,2.473
5471,Sanchez,Human,1,6.9,35,TOS,2.473
1163,D'Amato,Human,1,6.9,35,TOS,2.473
3743,Losira,Kalandan,1,6.9,35,TOS,2.473
6823,Zolan,Zolan's species,1,7.5,26,DS9,2.472
3400,Kotan Pa'Dar,Cardassian,1,7.5,26,DS9,2.472
5356,Rugal,Cardassian,1,7.5,26,DS9,2.472
407,Asha,Cardassian,1,7.5,26,DS9,2.472
4934,Proka Migdal,Bajoran,1,7.5,26,DS9,2.472
2977,Jomat Luson,Bajoran,1,7.5,26,DS9,2.472
1810,Fer'at,Vulcan,1,8.2,19,ENT,2.457
4759,Patches,Unknown,1,6.7,38,TNG,2.455
2746,Janet Wallace,Human,1,6.7,38,TOS,2.455
1618,Elaine Johnson,Human,1,6.7,38,TOS,2.455
381,Arlene Galway,Human,1,6.7,38,TOS,2.455
4017,Marla Aster,Human,1,6.7,38,TNG,2.455
5267,Robert Johnson,Human,1,6.7,38,TOS,2.455
425,Atkins,Human,1,6.7,38,TOS,2.455
420,Aster,Human,1,6.7,38,TNG,2.455
227,Alvin,Human,1,6.7,38,TOS,2.455
5798,Stocker,Human,1,6.7,38,TOS,2.455
2831,Jeremy Aster,Human,1,6.7,38,TNG,2.455
2036,George Primmin,Human,2,6.08,55,DS9,2.449
244,Amaro,Human,1,7.7,23,DS9,2.447
2869,Jimenez,Human,1,7.7,23,DS9,2.447
6261,Tonsa,Bajoran,1,7.7,23,DS9,2.447
705,Boq'ta,Bolian,1,7.7,23,DS9,2.447
1661,Emck,Malon,1,7.7,23,VOY,2.447
4801,Pechetti,Human,1,7.7,23,DS9,2.447
5366,Runepp,Rasiinian,1,7.7,23,DS9,2.447
5505,Sarish Rez,Bajoran,1,7.7,23,DS9,2.447
5971,Tagana,Bajoran,1,7.7,23,DS9,2.447
2853,Jeyal,Tavnian,1,7.7,23,DS9,2.447
5800,Stolzoff,Human,1,7.7,23,DS9,2.447
4651,Onaya,Unknown,1,7.7,23,DS9,2.447
894,Carl Zeemo,Human,1,7.6,24,DS9,2.446
3433,Krit,Unknown,1,7.6,24,DS9,2.446
137,Al,Human,1,7.6,24,DS9,2.446
3540,Larell,Talura's species,1,7.6,24,DS9,2.446
4112,Max,Human,1,7.6,24,DS9,2.446
4434,Nahsk,Unknown,1,7.6,24,DS9,2.446
6264,Tony Cicci,Human,1,7.6,24,DS9,2.446
2000,Gathorel Labin,Sikarian,1,7.6,24,VOY,2.446
5381,Ryan,Human,1,7.6,24,DS9,2.446
1862,Frank Chalmers,Human,1,7.6,24,DS9,2.446
2267,Hain,Unknown,1,7.6,24,DS9,2.446
4563,Nina,Human,1,7.6,24,DS9,2.446
2761,Jaret Otel,Sikarian,1,7.6,24,VOY,2.446
6177,Thopok,Klingon,1,7.6,24,DS9,2.446
989,Charlie Scott,Human,1,7.6,24,DS9,2.446
2441,Howard,Human,1,7.6,24,DS9,2.446
1735,Eudana,Sikarian,1,7.6,24,VOY,2.446
6614,White,Human,1,7.8,22,VOY,2.446
301,Angie Kirby,Human,1,7.8,22,DS9,2.446
4958,Qatai,Unknown,1,7.8,22,VOY,2.446
6832,Zyree,Dosi,1,7.4,26,DS9,2.439
2517,Inglatu,Dosi,1,7.4,26,DS9,2.439
5447,Salish,Human,1,6.7,37,TOS,2.437
3329,Kirok,Unknown,1,6.7,37,TOS,2.437
4494,Nel Apgar,Tanugan,1,6.7,37,TNG,2.437
4295,Miramanee,Human,1,6.7,37,TOS,2.437
6049,Tayna,Tanugan,1,6.7,37,TNG,2.437
2120,Goro,Human,1,6.7,37,TOS,2.437
3412,Krag,Tanugan,1,6.7,37,TNG,2.437
3947,Manua Apgar,Tanugan,1,6.7,37,TNG,2.437
3357,Kojiro Vance,Unknown,1,8.6,16,PRO,2.437
3177,Kateras,Boraalan,1,7.0,31,TNG,2.426
4549,Nikolai Rozhenko,Human,1,7.0,31,TNG,2.426
2884,Jo'Bril,Takaran,1,7.0,31,TNG,2.426
3451,Kurak,Klingon,1,7.0,31,TNG,2.426
1452,Dobara,Boraalan,1,7.0,31,TNG,2.426
6526,Vorin,Boraalan,1,7.0,31,TNG,2.426
5900,T'Pan,Vulcan,1,7.0,31,TNG,2.426
6030,Tarrana,Boraalan,1,7.0,31,TNG,2.426
5168,Reyga,Ferengi,1,7.0,31,TNG,2.426
6718,Yareena,Ligonian,1,6.3,46,TNG,2.426
2265,Hagon,Ligonian,1,6.3,46,TNG,2.426
3790,Lutan,Ligonian,1,6.3,46,TNG,2.426
1239,Dale,Human,1,6.4,43,PIC,2.422
3780,Luna,Unknown,1,6.4,43,PIC,2.422
5760,Stauss,Human,1,6.4,43,PIC,2.422
1856,Francis Puga,Human,1,6.4,43,PIC,2.422
1446,Dirgo,Unknown,1,6.7,36,TNG,2.419
5713,Songi,Gamelan V native,1,6.7,36,TNG,2.419
2325,Hayne,Human,1,6.7,36,TNG,2.419
2550,Ishara Yar,Human,1,6.7,36,TNG,2.419
6747,Yosh,Unknown,1,6.7,36,TNG,2.419
6009,Tan Tsu,Human,1,6.7,36,TNG,2.419
6252,Toman'torax,Jem'Hadar,1,7.6,23,DS9,2.415
6312,Traistana,Vissian,1,7.6,23,ENT,2.415
1537,Duran'Adar,Jem'Hadar,1,7.6,23,DS9,2.415
3443,Kudak'Etan,Jem'Hadar,1,7.6,23,DS9,2.415
1516,Drennik,Vissian,1,7.6,23,ENT,2.415
3524,Lamat'Ukan,Jem'Hadar,1,7.6,23,DS9,2.415
5135,Reginald Smith,Human,1,7.6,23,VOY,2.415
6606,Weyoun 4,Vorta,1,7.6,23,DS9,2.415
873,Calla,Vissian,1,7.6,23,ENT,2.415
1052,Claude,Human,1,7.6,23,VOY,2.415
963,Charles,Vissian,1,7.6,23,ENT,2.415
6482,Veylo,Vissian,1,7.6,23,ENT,2.415
6508,Virak'kara,Jem'Hadar,1,7.6,23,DS9,2.415
1628,Elias Giger,Human,1,7.6,23,DS9,2.415
4648,Omet'iklan,Jem'Hadar,1,7.6,23,DS9,2.415
2560,Ixtana'Rax,Jem'Hadar,1,7.6,23,DS9,2.415
5879,Syrran,Vulcan,1,8.2,18,ENT,2.414
412,Askwith,Human,1,8.2,18,ENT,2.414
2854,Jhamel,Aenar,1,8.2,18,ENT,2.414
5764,Stel,Vulcan,1,8.2,18,ENT,2.414
3685,Lissan,Aenar,1,8.2,18,ENT,2.414
2803,Jeannie Kelly,Human,1,7.7,22,VOY,2.414
2944,John Kelly,Human,1,7.7,22,VOY,2.414
5337,Rose Kumagawa,Human,1,7.7,22,VOY,2.414
273,Andrei Novakovich,Human,1,7.7,22,VOY,2.414
4797,Paxim,Talaxian,1,7.7,22,VOY,2.414
2880,Jippeq,Varro,1,7.5,24,VOY,2.414
3152,Karen Loews,Human,1,7.5,24,DS9,2.414
1415,Derran Tal,Varro,1,7.5,24,VOY,2.414
5882,Syvek,Vulcan,1,8.7,15,LD,2.412
3876,Ma'ah,Klingon,1,8.7,15,LD,2.412
5884,T'Gai,Vulcan,1,8.7,15,LD,2.412
5914,T'im,Klingon,1,8.7,15,LD,2.412
5702,Sokel,Vulcan,1,8.7,15,LD,2.412
1485,Dorg,Klingon,1,8.7,15,LD,2.412
6224,Togg,Klingon,1,8.7,15,LD,2.412
5595,Shara,Vulcan,1,8.7,15,LD,2.412
5117,Rebner,Pakled,1,8.7,15,LD,2.412
1974,Gar,Dralian,1,7.8,21,VOY,2.411
210,Allocator,Unknown,1,7.8,21,VOY,2.411
1552,Dysek,Dinaali,1,7.8,21,VOY,2.411
996,Chellick,Jye,1,7.8,21,VOY,2.411
6520,Voje,Dinaali,1,7.8,21,VOY,2.411
6055,Tebbis,Dinaali,1,7.8,21,VOY,2.411
3318,Kipp,Unknown,1,7.8,21,VOY,2.411
2707,Jakin,T'Lani,1,7.4,25,DS9,2.411
4597,Nydrom,T'Lani,1,7.4,25,DS9,2.411
5596,Sharat,Kellerun,1,7.4,25,DS9,2.411
4164,Melissa,Human,1,7.4,25,DS9,2.411
3712,Lola Chrystal,Human,1,7.4,25,DS9,2.411
1555,E'Tyshra,T'Lani,1,7.4,25,DS9,2.411
2930,John Evansville,Human,1,7.3,26,VOY,2.406
2672,Jack Hayes,Human,1,7.3,26,VOY,2.406
1876,Fred Noonan,Human,1,7.3,26,VOY,2.406
3169,Karyn Berlin,Human,1,7.3,26,VOY,2.406
251,Amelia Earhart,Human,1,7.3,26,VOY,2.406
4571,Nogami,Human,1,7.3,26,VOY,2.406
2750,Janice Lester,Human,1,6.8,33,TOS,2.398
3136,Kanak,Akoszonam,1,6.8,33,DIS,2.398
397,Arthur Coleman,Human,1,6.8,33,TOS,2.398
452,Avryz,Human,1,6.8,33,DIS,2.398
321,Annette,Human,1,6.5,39,TNG,2.398
1695,Eric,Human,1,6.5,39,TNG,2.398
4790,Paul Stubbs,Human,1,6.5,39,TNG,2.398
3604,Leland T. Lynch,Human,1,6.5,39,TNG,2.398
579,Ben Prieto,Human,1,6.5,39,TNG,2.398
1683,Enina Tandro,Klaestron,1,7.1,28,DS9,2.391
5553,Selin Peers,Trill,1,7.1,28,DS9,2.391
2505,Ilon Tandro,Klaestron,1,7.1,28,DS9,2.391
1657,Els Renora,Bajoran,1,7.1,28,DS9,2.391
4747,Parsons,Human,1,8.1,18,ENT,2.385
4076,Masaro,Human,1,8.1,18,ENT,2.385
6180,Thoris,Andorian,1,8.1,18,ENT,2.385
3119,Kalandra,Human,1,7.5,23,DS9,2.384
3406,Kovat,Cardassian,1,7.5,23,DS9,2.384
444,Automated Commander 122,Cravic,1,7.5,23,VOY,2.384
3229,Kellan,Rakosan,1,7.5,23,VOY,2.384
5103,Raymond Boone,Human,1,7.5,23,DS9,2.384
3920,Makbar,Cardassian,1,7.5,23,DS9,2.384
3327,Kirby,Human,1,7.5,23,DS9,2.384
446,Automated Unit 6263,Pralor,1,7.5,23,VOY,2.384
4938,Prototype Unit 0001,Pralor,1,7.5,23,VOY,2.384
445,Automated Unit 3947,Pralor,1,7.5,23,VOY,2.384
3480,L'Teis Kardashev,Human,1,6.6,36,DIS,2.383
5053,Rahma,Osnullus,1,6.6,36,DIS,2.383
6459,Vasiliy Rozhenko,Human,1,6.6,36,PIC,2.383
3519,Lai,Bajoran,1,6.6,36,DIS,2.383
4336,Mona,Human,1,6.6,36,PIC,2.383
3589,Leclerc,Human,1,6.6,36,PIC,2.383
518,Bandra,Human,1,6.6,36,DIS,2.383
1286,Darok,Klingon,1,7.6,22,DS9,2.383
3629,Leskit,Klingon,1,7.6,22,DS9,2.383
4718,Pablo Baytart,Unknown,1,7.6,22,VOY,2.383
4676,Ortikan,Klingon,1,7.6,22,DS9,2.383
3362,Kolana,Klingon,1,7.6,22,DS9,2.383
6471,Ven,Species 6339,1,7.6,22,VOY,2.383
4043,Martis,Ocampa,1,7.6,22,VOY,2.383
3677,Linnis Paris,Ocampa,1,7.6,22,VOY,2.383
6040,Tavana,Klingon,1,7.6,22,DS9,2.383
3578,Laxeth,Talaxian,1,7.6,22,VOY,2.383
4072,Maryl,Unknown,1,7.6,22,VOY,2.383
581,Benaren,Ocampa,1,7.6,22,VOY,2.383
3386,Kornan,Klingon,1,7.6,22,DS9,2.383
6064,Teirna,Kazon,1,7.6,22,VOY,2.383
277,Andrew Kim,Human,1,7.6,22,VOY,2.383
5876,Synon,Klingon,1,7.6,22,DS9,2.383
328,Anthony Brevelle,Human,1,6.7,34,TNG,2.382
4780,Paul Hickman,Human,1,6.7,34,TNG,2.382
2333,Hedrick,Human,1,6.7,34,TNG,2.382
5846,Susanna Leijten,Human,1,6.7,34,TNG,2.382
6192,Tilikia,Boslic,1,7.4,24,DS9,2.382
4572,Noggra,Klingon,1,7.4,24,DS9,2.382
5293,Rodek,Unknown,1,7.4,24,DS9,2.382
3494,L. Isao Telaka,Human,1,6.5,38,TNG,2.381
1308,David,Human,1,6.5,38,TNG,2.381
3316,Kingsley,Human,1,6.5,38,TNG,2.381
1380,Dekon Elig,Bajoran,1,7.0,29,DS9,2.381
414,Asoth,Markalian,1,7.0,29,DS9,2.381
1964,Galis,Bajoran,1,7.0,29,DS9,2.381
5837,Surmak Ren,Bajoran,1,7.0,29,DS9,2.381
2700,Jaheel,Boslic,1,7.0,29,DS9,2.381
5161,Rettik,Kazon,2,6.15,47,VOY,2.38
3342,Kleg,Ledosian,1,7.7,21,VOY,2.38
5719,Sopek,Vulcan,1,7.7,21,ENT,2.38
6308,Traeg,Coridanite,1,7.7,21,ENT,2.38
3122,Kalev,Coridanite,1,7.7,21,ENT,2.38
549,Barus,Ledosian,1,7.7,21,VOY,2.38
5369,Rurigan,Yaderan,1,7.3,25,DS9,2.378
4192,Merruk,Yaderan,1,7.3,25,DS9,2.378
292,Anetra,Yaderan,1,7.3,25,DS9,2.378
1082,Colyus,Yaderan,1,7.3,25,DS9,2.378
6045,Taya,Yaderan,1,7.3,25,DS9,2.378
71,AGIMUS,Unknown,2,7.28,25,LD,2.373
3397,Kosinski,Human,1,6.3,42,TNG,2.37
3168,Karyn Archer,Unknown,1,7.9,19,ENT,2.367
3736,Lorian,Human,1,7.9,19,ENT,2.367
2163,Greer,Human,1,7.9,19,ENT,2.367
6603,Westervliet,Human,1,6.5,37,TOS,2.364
5136,Reginod,Pakled,1,6.5,37,TNG,2.364
4663,Oracle of the People,Unknown,1,6.5,37,TOS,2.364
2159,Grebnedlog,Pakled,1,6.5,37,TNG,2.364
4478,Natira,Fabrini,1,6.5,37,TOS,2.364
4038,Martin Benbeck,Human,1,6.7,33,TNG,2.363
76,Aaron Conor,Human,1,6.7,33,TNG,2.363
2282,Hannah Bates,Human,1,6.7,33,TNG,2.363
2722,James Komack,Human,1,6.4,39,TOS,2.361
1692,Epran,Teplan,1,7.4,23,DS9,2.352
6721,Yarka,Bajoran,1,7.4,23,DS9,2.352
6341,Trevean,Teplan,1,7.4,23,DS9,2.352
1615,Ekoria,Teplan,1,7.4,23,DS9,2.352
4584,Norva,Teplan,1,7.4,23,DS9,2.352
6386,Ulani Belor,Cardassian,1,7.4,23,DS9,2.352
1378,Dejar,Cardassian,1,7.4,23,DS9,2.352
2076,Gilora Rejal,Cardassian,1,7.4,23,DS9,2.352
3288,Kid Chaos,Chaos entity,1,7.5,22,VOY,2.352
2218,Grish,Ferengi,1,7.5,22,ENT,2.352
6388,Ulis,Ferengi,1,7.5,22,ENT,2.352
4390,Muk,Ferengi,1,7.5,22,ENT,2.352
3423,Krem,Ferengi,1,7.5,22,ENT,2.352
3735,Loria,Vhnori,1,7.3,24,VOY,2.35
4945,Ptera,Vhnori,1,7.3,24,VOY,2.35
2321,Hatil Garan,Vhnori,1,7.3,24,VOY,2.35
4507,Neria,Vhnori,1,7.3,24,VOY,2.35
5086,Ranora,Vhnori,1,7.3,24,VOY,2.35
3537,Lansor,Species 571,1,7.6,21,VOY,2.349
2002,Gaul,Vaadwaur,1,7.6,21,VOY,2.349
2009,Gedrin,Vaadwaur,1,7.6,21,VOY,2.349
2883,Jisa,Vaadwaur,1,7.6,21,VOY,2.349
5715,Sonsorra,Borothan,1,7.6,21,ENT,2.349
4913,Prah Mantoos,Prah Mantoos' species,1,7.6,21,ENT,2.349
6739,Yivel,Brunali,1,7.6,21,VOY,2.349
3923,Mala,Brunali,1,7.6,21,VOY,2.349
6735,Yifay,Brunali,1,7.6,21,VOY,2.349
3639,Leucon,Brunali,1,7.6,21,VOY,2.349
1850,Fraddock,Unknown,1,7.6,21,ENT,2.349
4696,P'Chan,Species 571,1,7.6,21,VOY,2.349
3996,Marika Wilkarah,Bajoran,1,7.6,21,VOY,2.349
5147,Remi,Brunali,1,7.6,21,VOY,2.349
4364,Morin,Vaadwaur,1,7.6,21,VOY,2.349
5751,Sta'Kiar,Vulcan,2,5.74,59,DIS,2.349
6522,Volnoth,Acamarian,1,6.5,36,TNG,2.347
4023,Marouk,Acamarian,1,6.5,36,TNG,2.347
6223,Tog,Ferengi,1,6.5,36,TNG,2.347
3932,Mallon,Acamarian,1,6.5,36,TNG,2.347
4816,Penthor-Mul,Acamarian,1,6.5,36,TNG,2.347
1842,Foley,Human,1,6.5,36,TNG,2.347
801,Brull,Acamarian,1,6.5,36,TNG,2.347
6763,Yuta,Acamarian,1,6.5,36,TNG,2.347
6078,Temarek,Acamarian,1,6.5,36,TNG,2.347
1016,Chorgan,Acamarian,1,6.5,36,TNG,2.347
1436,Dickerson,Human,1,6.6,34,TOS,2.347
82,Abraham Lincoln,Human,1,6.6,34,TOS,2.347
